평가년도,도서관구분,도서관코드,도서관명,행정구역,시군구,장서수,사서수,대출자수,대출권수,도서예산
2022,LIBTYPE000002,2050144001,충청남도공주교육지원청공주도서관,chungnam,공주시,103693,3,691,30687,548253
2022,LIBTYPE000002,2050144002,충청남도공주교육지원청유구도서관,chungnam,공주시,89011,3,340,28559,518919
2022,LIBTYPE000002,2050144016,충청남도교육청남부평생교육원,chungnam,논산시,132574,7,1942,52014,2820251
2022,LIBTYPE000002,2050144015,충청남도교육청서부평생교육원,chungnam,서산시,133619,7,5749,177404,3072940
2022,LIBTYPE000002,2050144017,충청남도교육청평생교육원,chungnam,천안시,198385,6,2240,104529,3762088
2022,LIBTYPE000002,2050144018,충청남도교육청학생교육문화원,chungnam,천안시,149535,5,1763,97664,5324564
2022,LIBTYPE000002,2050144003,충청남도금산교육지원청금산도서관,chungnam,금산군,101923,3,791,27240,576856
2022,LIBTYPE000002,2050144004,충청남도당진교육지원청당진도서관,chungnam,당진시,93724,5,28066,85515,727183
2022,LIBTYPE000002,2050144005,충청남도보령교육지원청보령도서관,chungnam,보령시,112877,2,1486,54493,404201
2022,LIBTYPE000002,2050144006,충청남도보령교육지원청웅천도서관,chungnam,보령시,65420,3,313,16154,463243
2022,LIBTYPE000002,2050144007,충청남도부여교육지원청부여도서관,chungnam,부여군,96054,3,1197,31628,615488
2022,LIBTYPE000002,2050144008,충청남도서산교육지원청해미도서관,chungnam,서산시,79794,3,7550,22346,623697
2022,LIBTYPE000002,2050144009,충청남도서천교육지원청서천도서관,chungnam,서천군,79467,3,1015,35486,287647
2022,LIBTYPE000002,2050144010,충청남도아산교육지원청아산도서관,chungnam,아산시,113186,5,1764,78387,1025872
2022,LIBTYPE000002,2050144012,충청남도예산교육지원청예산도서관,chungnam,예산군,105768,3,735,18606,552702
2022,LIBTYPE000002,2050144013,충청남도천안교육지원청성환도서관,chungnam,천안시,118808,3,1606,44619,777956
2022,LIBTYPE000002,2050144014,충청남도청양교육지원청청양도서관,chungnam,청양군,92698,3,7318,18403,552542
2022,LIBTYPE000002,2050144019,충청남도태안교육지원청태안도서관,chungnam,태안군,97826,2,1096,54576,710821
2022,LIBTYPE000002,2050144020,충청남도홍성교육지원청홍성도서관,chungnam,홍성군,89794,4,1992,55574,863495
2022,LIBTYPE000002,2050143001,충청북도교육도서관,chungbuk,청주시,320746,17,39547,261644,6323813
2022,LIBTYPE000002,2050143002,충청북도교육문화원,chungbuk,청주시,28360,1,2413,6488,131664
2022,LIBTYPE000002,2050143016,충청북도중원교육문화원,chungbuk,충주시,68209,11,25489,99199,3559877
2022,LIBTYPE000002,2060147029,칠곡군립도서관,gyeongbuk,칠곡군,86345,5,2814,59977,1311270
2022,LIBTYPE000002,2060148015,칠암도서관,gyeongnam,김해시,171093,7,19576,88714,1722313
2022,LIBTYPE000002,2060147008,칠평도서관,gyeongbuk,경주시,54764,2,571,32678,600894
2022,LIBTYPE000002,2060145038,콩쥐팥쥐도서관,jeonbuk,완주군,38183,3,30948,106187,629228
2022,LIBTYPE000002,2060141204,탄현도서관,gyeonggi,파주시,18178,0,4452,18100,122517
2022,LIBTYPE000002,2060149002,탐라도서관,jeju,제주시,210674,5,104499,286262,2302190
2022,LIBTYPE000002,2050142012,태백교육도서관,gangwon,태백시,88749,3,1617,33680,517573
2022,LIBTYPE000002,2060142035,태백산소드림도서관,gangwon,태백시,38022,3,1383,34199,418125
2022,LIBTYPE000002,2060142011,태백시립도서관,gangwon,태백시,116318,3,7139,25221,382589
2022,LIBTYPE000002,2060144032,태안군립중앙도서관,chungnam,태안군,104795,4,2681,63183,621028
2022,LIBTYPE000002,2060144019,태안안면도서관,chungnam,태안군,52228,0,0,0,739200
2022,LIBTYPE000002,2060142022,토성공공도서관,gangwon,고성군,46866,1,227,2684,123013
2022,LIBTYPE000002,2060148026,통영시립도서관,gyeongnam,통영시,86568,3,4983,83985,708619
2022,LIBTYPE000002,2060148014,통영시립욕지도서관,gyeongnam,통영시,47334,0,140,1188,106757
2022,LIBTYPE000002,2060148030,통영시립충무도서관,gyeongnam,통영시,67500,3,33939,116058,353679
2022,LIBTYPE000002,2060141271,퇴촌도서관,gyeonggi,광주시,20184,5,285,2314,80109
2022,LIBTYPE000002,2060141273,파주시립중앙도서관광탄분관,gyeonggi,파주시,28063,2,1571,10471,598329
2022,LIBTYPE000002,2060141071,파주시립중앙도서관금촌분관,gyeonggi,파주시,53151,1,3908,10361,145577
2022,LIBTYPE000002,2060141072,파주시립중앙도서관문산분관,gyeonggi,파주시,82234,2,5438,65296,567732
2022,LIBTYPE000002,2060141073,파주시립중앙도서관법원분관,gyeonggi,파주시,70094,2,7237,17857,529565
2022,LIBTYPE000002,2060141070,파주시중앙도서관,gyeonggi,파주시,248515,14,12393,56162,2602497
2022,LIBTYPE000002,2060141221,파평도서관,gyeonggi,파주시,11484,1,5406,5406,110785
2022,LIBTYPE000002,2060141123,판교도서관,gyeonggi,성남시,221209,5,106152,444791,1420736
2022,LIBTYPE000002,2050142016,평창교육도서관,gangwon,평창군,80316,3,4842,19760,1905795
2022,LIBTYPE000002,2060142036,평창군립대관령도서관,gangwon,평창군,16315,1,551,10741,270224
2022,LIBTYPE000002,2060142016,평창군립대화도서관,gangwon,평창군,54187,2,4187,4187,382000
2022,LIBTYPE000002,2060142029,평창군립봉평도서관,gangwon,평창군,27659,1,610,12213,170263
2022,LIBTYPE000002,2060142015,평창군립진부도서관,gangwon,평창군,64266,2,4278,8594,251268
2022,LIBTYPE000002,2060141030,평택시립 비전도서관,gyeonggi,평택시,123663,5,8084,118468,648875
2022,LIBTYPE000002,2060141209,평택시립 진위도서관,gyeonggi,평택시,46480,0,2225,23092,293060
2022,LIBTYPE000002,2060141225,평택시립배다리도서관,gyeonggi,평택시,228667,12,22806,591741,2046547
2022,LIBTYPE000002,2060141214,평택시립세교도서관,gyeonggi,평택시,49409,1.5,6628,129313,280603
2022,LIBTYPE000002,2060141032,평택시립안중도서관,gyeonggi,평택시,170635,11,7365,169220,1275627
2022,LIBTYPE000002,2060141178,평택시립오성도서관,gyeonggi,평택시,45970,0.5,1956,17389,152102
2022,LIBTYPE000002,2060141155,평택시립장당도서관,gyeonggi,평택시,123234,5,8107,179120,1230307
2022,LIBTYPE000016,2060841018,평택시립지산초록도서관,gyeonggi,평택시,153355,4,5487,93966,565597
2022,LIBTYPE000002,2060141186,평택시립청북도서관,gyeonggi,평택시,41510,1,3751,70771,159943
2022,LIBTYPE000002,2060141031,평택시립팽성도서관,gyeonggi,평택시,75960,4,3668,55718,393251
2022,LIBTYPE000002,2060141166,포천시립가산도서관,gyeonggi,포천시,44384,1.5,170,9377,189642
2022,LIBTYPE000002,2060141248,포천시립선단도서관,gyeonggi,포천시,23591,1.5,3177,16367,374245
2022,LIBTYPE000002,2060141106,포천시립소흘도서관,gyeonggi,포천시,67640,1,3178,53107,539333
2022,LIBTYPE000002,2060141151,포천시립영북도서관,gyeonggi,포천시,41995,1,1097,16521,599006
2022,LIBTYPE000002,2060141077,포천시립영중꿈나무도서관,gyeonggi,포천시,32444,0,257,2251,137997
2022,LIBTYPE000002,2060141076,포천시립일동도서관,gyeonggi,포천시,81741,2,1497,23871,534322
2022,LIBTYPE000002,2060141134,포천시립중앙도서관,gyeonggi,포천시,110392,6,2756,47819,875844
2022,LIBTYPE000002,2060147042,포항시립구룡포도서관,gyeongbuk,포항시,22423,2,2304,26586,424034
2022,LIBTYPE000002,2060147025,포항시립대잠도서관,gyeongbuk,포항시,142923,2,83545,175364,261412
2022,LIBTYPE000002,2060147026,포항시립동해석곡도서관,gyeongbuk,포항시,38378,2,1540,16569,316218
2022,LIBTYPE000002,2060147035,포항시립어린이영어도서관,gyeongbuk,포항시,25068,2,1693,44800,226904
2022,LIBTYPE000002,2060147040,포항시립연일도서관,gyeongbuk,포항시,25931,2,16947,53220,325938
2022,LIBTYPE000002,2060147002,포항시립영암도서관,gyeongbuk,포항시,90295,2,4106,26949,475961
2022,LIBTYPE000002,2060147003,포항시립오천도서관,gyeongbuk,포항시,55516,2,9344,32371,461638
2022,LIBTYPE000002,2060147001,포항시립포은중앙도서관,gyeongbuk,포항시,224080,13,15709,324999,3853297
2022,LIBTYPE000002,2060149012,표선도서관,jeju,서귀포시,82061,1.5,24564,76875,457631
2022,LIBTYPE000002,2030122003,푸른초장공공도서관,daegu,달서구,39982,1,949,5091,55000
2022,LIBTYPE000002,2060811030,하계어린이도서관,seoul,노원구,8501,2,3005,30776,126318
2022,LIBTYPE000002,2060141101,하남시 나룰도서관,gyeonggi,하남시,205834,4,18339,358278,1541710
2022,LIBTYPE000002,2060141198,하남시 덕풍도서관,gyeonggi,하남시,25973,1,1969,28500,294775
2022,LIBTYPE000002,2060141269,하남시디지털도서관,gyeonggi,하남시,0,2,0,0,363868
2022,LIBTYPE000002,2060141242,하남시미사도서관,gyeonggi,하남시,124465,8.5,24910,616051,2217353
2022,LIBTYPE000002,2060141227,하남시세미도서관,gyeonggi,하남시,29962,1,2615,49736,832061
2022,LIBTYPE000002,2060141050,하남시신장도서관,gyeonggi,하남시,161996,5,1046,3650,377400
2022,LIBTYPE000002,2060141257,하남시위례도서관,gyeonggi,하남시,44121,3,13400,351716,1062087
2022,LIBTYPE000002,2060141272,하남시일가도서관,gyeonggi,하남시,23632,2.5,4185,105489,630496
2022,LIBTYPE000002,2060111065,하늘도서관,seoul,구로구,28683,3,641,16378,224576
2022,LIBTYPE000002,2060123004,학나래도서관,incheon,미추홀구,53774,2.5,2446,45204,542031
2022,LIBTYPE000002,2060111050,학마을도서관,seoul,도봉구,70934,8,7119,89192,848174
2022,LIBTYPE000002,2060149009,한경도서관,jeju,제주시,63044,2,2001,43329,708646
2022,LIBTYPE000002,2030141008,한국장학재단-은행권 제1호 대학생연합생활관 인성교육관 도서관,gyeonggi,고양시,11818,1,291,3000,67370
2022,LIBTYPE000002,2030111003,한국학생도서관,seoul,중구,11286,2,50,102,152972
2022,LIBTYPE000002,2030122002,한들마을도서관,daegu,동구,30789,0.5,139,5172,60572
2022,LIBTYPE000002,2060141149,한빛도서관,gyeonggi,파주시,102841,4,12405,280889,815626
2022,LIBTYPE000002,2060132001,한솔동도서관,sejong,세종시,31690,1,5895,80641,122275
2022,LIBTYPE000002,2050149003,한수풀도서관,jeju,제주시,103574,3,2147,61487,857313
2022,LIBTYPE000002,2030141002,한아름도서관 (수원청소년문화센터내),gyeonggi,수원시,47936,0,8074,51000,138098
2022,LIBTYPE000002,2060141220,한울도서관,gyeonggi,파주시,64384,4,13614,228270,871132
2022,LIBTYPE000002,2060123032,함박비류도서관,incheon,연수구,31288,1.5,32732,56128,377884
2022,LIBTYPE000002,2060148036,함안군립칠원도서관,gyeongnam,함안군,61770,2,1575,44669,719780
2022,LIBTYPE000002,2060146030,함평군립도서관,jeonnam,함평군,31307,2,303,5359,245428
2022,LIBTYPE000002,20601110060,항동푸른도서관,seoul,구로구,8163,3,0,0,280004
2022,LIBTYPE000002,2060146027,해남군립도서관,jeonnam,해남군,99090,3,1817,34599,903000
2022,LIBTYPE000002,2060123027,해돋이도서관,incheon,연수구,68448,2.5,142071,264687,394092
2022,LIBTYPE000002,2060146032,해룡농어촌도서관,jeonnam,순천시,30792,0,3923,9582,602144
2022,LIBTYPE000002,20601110023,해맞이역사도서관,seoul,양천구,30041,4,8905,35007,274894
2022,LIBTYPE000002,2060141090,해밀도서관,gyeonggi,부천시,82853,2,1744,33693,1409709
2022,LIBTYPE000002,2060132014,해밀동도서관,sejong,세종시,21018,1,5538,64384,162182
2022,LIBTYPE000002,2060141128,해솔도서관,gyeonggi,파주시,81663,4,27210,167657,757052
2022,LIBTYPE000002,2060141226,해오름도서관,gyeonggi,성남시,69040,3,12619,115904,1484234
2022,LIBTYPE000002,2060811007,해오름도서관,seoul,성북구,35512,3,3938,51332,165809
2022,LIBTYPE000002,2050121006,해운대도서관 우동분관,busan,해운대구,118933,4,4873,79426,608259
2022,LIBTYPE000002,2060121021,해운대인문학도서관,busan,해운대구,110967,9,96338,286998,3950171
2022,LIBTYPE000002,2060141129,행복어린이도서관,gyeonggi,파주시,30173,1,2214,22465,167576
2022,LIBTYPE000002,2060111023,행복한도서관,seoul,강남구,46322,5,12141,104376,793445
2022,LIBTYPE000002,2060125016,홍도도서관,daejeon,동구,53935,1,1413,35508,126852
2022,LIBTYPE000002,2060144035,홍산공공도서관,chungnam,부여군,30066,2,864,5798,254961
2022,LIBTYPE000002,2050142013,홍천교육도서관,gangwon,홍천군,81938,4,14443,27714,550823
2022,LIBTYPE000002,2060142040,홍천내면도서관,gangwon,홍천군,9887,2,532,1480,212557
2022,LIBTYPE000002,2060142028,홍천연봉도서관,gangwon,홍천군,73838,3,10755,32529,752146
2022,LIBTYPE000002,2060111071,화랑도서관,seoul,노원구,58460,3,9116,92396,458428
2022,LIBTYPE000002,2060121012,화명도서관,busan,북구,170471,13,151251,320743,1342948
2022,LIBTYPE000002,2060141231,화성시 다원이음터도서관,gyeonggi,화성시,79815,5,15891,352183,743663
2022,LIBTYPE000002,2060141197,화성시 동탄중앙이음터도서관,gyeonggi,화성시,114586,6,20061,406425,1098997
2022,LIBTYPE000002,2060141241,화성시 송린이음터도서관,gyeonggi,화성시,54524,4,7763,190951,700320
2022,LIBTYPE000002,2060141195,화성시 진안도서관,gyeonggi,화성시,93656,4,9822,158064,810632
2022,LIBTYPE000002,2060141042,화성시남양도서관,gyeonggi,화성시,134561,4,10183,150169,1143032
2022,LIBTYPE000028,2060841021,화성시립둥지나래어린이도서관,gyeonggi,화성시,74161,3,7059,132321,754019
2022,LIBTYPE000002,2060141139,화성시립송산도서관,gyeonggi,화성시,86278,4,7257,48540,819328
2022,LIBTYPE000002,2060141044,화성시병점도서관,gyeonggi,화성시,132321,5,10394,145710,856749
2022,LIBTYPE000002,2060141043,화성시삼괴도서관,gyeonggi,화성시,95167,4,5044,51003,666689
2022,LIBTYPE000002,2060141041,화성시태안도서관,gyeonggi,화성시,115039,5,9299,95248,647213
2022,LIBTYPE000002,2060146037,화순열린도서관,jeonnam,화순군,73333,3,1365,8926,741879
2022,LIBTYPE000002,2060148021,화전도서관,gyeongnam,남해군,71036,3,4758,13273,2316455
2022,LIBTYPE000002,2060148020,화정글샘도서관,gyeongnam,김해시,110669,7,25490,112192,1698290
2022,LIBTYPE000002,2050142019,화천교육도서관,gangwon,화천군,52681,3,5421,10461,494360
2022,LIBTYPE000002,2060842001,화천어린이도서관,gangwon,화천군,27294,1,958,33276,298397
2022,LIBTYPE000002,2030841002,화홍어린이도서관,gyeonggi,수원시,11886,0,723,2166,34050
2022,LIBTYPE000002,2050142014,횡성교육도서관,gangwon,횡성군,96183,3,7098,9875,378007
2022,LIBTYPE000002,2060142030,횡성군립도서관,gangwon,횡성군,73915,2,2111,36387,901899
2022,LIBTYPE000002,2060123005,효성도서관,incheon,계양구,47876,3,3918,57996,507765
2022,LIBTYPE000002,2060811015,휘경어린이도서관,seoul,동대문구,35574,4,2991,64771,264734
2022,LIBTYPE000002,20601110056,휘경행복도서관,seoul,동대문구,13769,3,6803,18582,324713
2022,LIBTYPE000002,2060146026,흑산자산문화도서관,jeonnam,신안군,8944,0,0,122,88500
2022,LIBTYPE000002,2030141004,희망샘도서관,gyeonggi,수원시,50143,4,6187,32133,247927
